comment,label,comment_length,comment_cleaned
بی‌شک مسئول دلیوری ارثش را از بنده طلب داشت!,1,44,بیشک مسئول دلیوری ارثش را از بنده طلب داشت
حجمش خیلی کم بود به جای لقمه و بال و کتف همش قارچ بود ۲ ٫ ۳ تا لقمه و کتف و بال بود و خیلی دیر رسید با اینکه ما خیلی نزدیکیم غذا سرد شده بود,1,140,حجمش خیلی کم بود به جای لقمه و بال و کتف همش قارچ بود    تا لقمه و کتف و بال بود و خیلی دیر رسید با اینکه ما خیلی نزدیکیم غذا سرد شده بود
شیرینی دانمارکی خیلی تازه و خوشمزه ممنون از شما,1,47,شیرینی دانمارکی خیلی تازه و خوشمزه ممنون از شما
من طعم و سس و بسته بندی ساندویچ را دوست داشتم.,1,46,من طعم و سس و بسته بندی ساندویچ را دوست داشتم
پیتزا خوشمزه بود پیک رستوران خوش‌اخلاق و باادب بودند,1,52,پیتزا خوشمزه بود پیک رستوران خوشاخلاق و باادب بودند
غذا سرد و کیفیت پائینی داشت,0,27,غذا سرد و کیفیت پائینی داشت
خیلی عالی فقط رویه اولیه شکلاتش یه ذره سفت شده بود که بازم چون بقیه طبقه هاش نرم بود می‌شد تحمل کرد. مزه خوبی هم داشت. امیدوارم زیبسی تمام عکس‌های کیکشو قرار بده مخصوصا کیک نسکافه‌ای,1,182,خیلی عالی فقط رویه اولیه شکلاتش یه ذره سفت شده بود که بازم چون بقیه طبقه هاش نرم بود میشد تحمل کرد مزه خوبی هم داشت امیدوارم زیبسی تمام عکسهای کیکشو قرار بده مخصوصا کیک نسکافهای
سیب زمینی‌ها کاملا مونده و بیشترشون هم رنگشون قهوه‌ای شده بود,0,61,سیب زمینیها کاملا مونده و بیشترشون هم رنگشون قهوهای شده بود
مثل همیشه عالی فقط با تاخیر رسید,1,32,مثل همیشه عالی فقط با تاخیر رسید
لیموناد چند سال مونده بود؟!! ساندویچ بسیار شور (شور بودن غذا نشونه موندگیه),0,75,لیموناد چند سال مونده بود ساندویچ بسیار شور شور بودن غذا نشونه موندگیه
ممنون از غذای سالم من برای پسرم غذا گرفتم و لذت بردم از سلامت غذا. این از همه چی مهم تره,1,88,ممنون از غذای سالم من برای پسرم غذا گرفتم و لذت بردم از سلامت غذا این از همه چی مهم تره
هم به موقع رسید و هم خوشمزه بود. مرسی,1,37,هم به موقع رسید و هم خوشمزه بود مرسی
چون کوچیک بود ساندویچ‌ها مجبور شدیم دو بار سفارش بدیم …,1,55,چون کوچیک بود ساندویچها مجبور شدیم دو بار سفارش بدیم
لیموترش‌ها خیلی تازه نبودن,1,26,لیموترشها خیلی تازه نبودن
اکثر وقتها که از اسنپ فود که سفارش می‌دم قبل از اینکه سفارشم به دستم برسه اس‌ام اس تحویلش برام میاد لطفا به پیکها تذکر داده بشه قبل از تحویل غذا به مشتری اعلام نکنن که سفارش رو تحویل دادن,1,187,اکثر وقتها که از اسنپ فود که سفارش میدم قبل از اینکه سفارشم به دستم برسه اسام اس تحویلش برام میاد لطفا به پیکها تذکر داده بشه قبل از تحویل غذا به مشتری اعلام نکنن که سفارش رو تحویل دادن
بدترین غذایی که میتونید فکرش رو بکنید حیف پول,0,45,بدترین غذایی که میتونید فکرش رو بکنید حیف پول
ابعاد فیله‌ها بسیار کوچک بود، طعم خوبی نداشت، ادویه آن اصلا مناسب فیله استریپس نبود!,0,84,ابعاد فیلهها بسیار کوچک بود طعم خوبی نداشت ادویه آن اصلا مناسب فیله استریپس نبود
گوجه معمولی فرستادن جای گلخانه‌ای,1,33,گوجه معمولی فرستادن جای گلخانهای
شکلات نانی رو اشتباه فرستاده بودید، این مدل ساده‌ی نانی فرستاده‌شده هزار تومن ارزون ترم هست,0,91,شکلات نانی رو اشتباه فرستاده بودید این مدل سادهی نانی فرستادهشده هزار تومن ارزون ترم هست
خجالت نمیکشین این یذره سیب‌زمینی رو ۱۷ تومن حساب میکنین؟؟,0,57,خجالت نمیکشین این یذره سیبزمینی رو  تومن حساب میکنین
کوکتل عالی بود. و ساندویچ بیکن مخصوص لذیذ بود. لطفا سس رو کمتر کنید,1,67,کوکتل عالی بود و ساندویچ بیکن مخصوص لذیذ بود لطفا سس رو کمتر کنید
کیفیت غذا خوب بود فقط یذره جوجه‌اش خشک‌شده بود آبدار نبود و وقتی ینفر قاشق چنگال سفارش میده درکنار نوشابه خانواده لیوان هم لازم داره نمیدونم چرا هیچ رستورانی این مورد رو رعایت نمیکنه,1,182,کیفیت غذا خوب بود فقط یذره جوجهاش خشکشده بود آبدار نبود و وقتی ینفر قاشق چنگال سفارش میده درکنار نوشابه خانواده لیوان هم لازم داره نمیدونم چرا هیچ رستورانی این مورد رو رعایت نمیکنه
پیتزا پپرونی عالی بود چیز برگر از لحاظ کیفیت خیلی خوب بود ولی خیلی کوچیک بود,1,76,پیتزا پپرونی عالی بود چیز برگر از لحاظ کیفیت خیلی خوب بود ولی خیلی کوچیک بود
ممنون فقط تند بود,1,17,ممنون فقط تند بود
به نظرم پیتزاش بسیار ضعیف بود و توی استفاده از پیازچه خیلی زیاده‌روی شده بود / ساندویچش هم خیلی معمولی بود تازه با تخفیف باز هم قیمتش زیاد بود,0,142,به نظرم پیتزاش بسیار ضعیف بود و توی استفاده از پیازچه خیلی زیادهروی شده بود  ساندویچش هم خیلی معمولی بود تازه با تخفیف باز هم قیمتش زیاد بود
ذرت خوب بود اما انبه گلاسه کاملا اب شده بود و بستنی بجای انبه، وانیل بود,1,72,ذرت خوب بود اما انبه گلاسه کاملا اب شده بود و بستنی بجای انبه وانیل بود
همه چیش خوبه فقط سس برای پیتزا یک عدد کمه,1,41,همه چیش خوبه فقط سس برای پیتزا یک عدد کمه
سفارش با تاخیر رسید و البته تاخیرش رو میشه چشم‌پوشی کرد ولی ظاهر بسیار بد و نامرتبش رو اصلا و واقعا قابل‌استفاده مخصوصا برای مهمون به هیچ وجه نبود.,0,147,سفارش با تاخیر رسید و البته تاخیرش رو میشه چشمپوشی کرد ولی ظاهر بسیار بد و نامرتبش رو اصلا و واقعا قابلاستفاده مخصوصا برای مهمون به هیچ وجه نبود
چیکن استریپس شور بود. پیتزا هم کیفیت سابق رو نداشت,0,50,چیکن استریپس شور بود پیتزا هم کیفیت سابق رو نداشت
کیفیت پایین سالاد سزار نسبت ب قیمت,1,34,کیفیت پایین سالاد سزار نسبت ب قیمت
سالاد در شرایط بدی نگهداری شده بود برخی قسمتهاش یخ‌زده بود، سس بسیار چرب و بی طعم بود' خیلی دلسرد کننده بود,0,107,سالاد در شرایط بدی نگهداری شده بود برخی قسمتهاش یخزده بود سس بسیار چرب و بی طعم بود خیلی دلسرد کننده بود
برای بار سوم ازخوابگاه سفارش دادیم و پیک غذا رو گذاشته نگهبانی و زنگ نزده. هر دفعه بخاطر همینکار غذای سرد خوردیم.,0,113,برای بار سوم ازخوابگاه سفارش دادیم و پیک غذا رو گذاشته نگهبانی و زنگ نزده هر دفعه بخاطر همینکار غذای سرد خوردیم
